date,text
2025-07-26 21:34:33+00:00,"مطلوب usdt غرب غزة مقابل كاش ازرق طقع.
الي عندو يو اس وبدك كاش تواصل خاص"
2025-07-26 21:24:01+00:00,"مطلوب للشراء كرسي متحرك جديد او مستخدم يكون بحالة جيدة للضرورة 
العنوان / غزة 
جوال / 0594891585"
2025-07-26 20:49:38+00:00,مطلوب جوال يكون حديس ودفع تطبيق الي عندو يتواصل خاص
2025-07-26 20:37:18+00:00,"مطلوب usdt غرب غزة مقابل كاش ازرق طقع.
الي عندو يو اس وبدك كاش تواصل خاص"
2025-07-26 20:20:10+00:00,مطلوب جوال كشاف بسعر طري
2025-07-26 20:06:43+00:00,"🔴مطلوب رصيد اوريدو 
🔥الدفع تطبيق

🔴مطلوب رصيد اوريدو 
🔥الدفع تطبيق

🔴مطلوب رصيد اوريدو 
🔥الدفع تطبيق"
2025-07-26 19:40:59+00:00,"مطلوب سيولة مقابل بنكي 





مطلوب سيولة مقابل بنكي"
2025-07-26 19:33:27+00:00,مطلوب ساعة جي شوك نفس الي فالصورة الي عندوا يتواصل خاص لضرورة
2025-07-26 19:24:15+00:00,"مطلوب مواد تنظيف 
شامبو صابون او بامبرز او سوائل
للبيع التواصل خاص"
2025-07-26 19:15:08+00:00,مطلوب جوال ردمي 9A
2025-07-26 19:13:58+00:00,مطلوب طحين على التطبيق
2025-07-26 19:12:13+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 19:08:37+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 19:03:57+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 18:58:20+00:00,"مطلوب طحين دفع كاش 
تواصل خاص"
2025-07-26 18:56:54+00:00,مطلوب بلايستيشن 4
2025-07-26 18:56:40+00:00,مطلوب عدس بسعر منيح
2025-07-26 18:55:55+00:00,"مطلوب مسدس يكون نظيف اي كان نوعه 
(حلواني -براونج -عرسه ) المراسله عالخاص"
2025-07-26 18:54:53+00:00,"مطلوب طحين 
الدفع تطبيق"
2025-07-26 18:54:47+00:00,مطلوب كيلو حلاوة
2025-07-26 18:53:58+00:00,السلام عليكم مطلوب فزبة تايجر تكون نظيفة بسعر منيح الي عنده يتواصل معي
2025-07-26 18:52:14+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 18:51:32+00:00,"مطلوب سيولة 
مطلوب سيولة 
مطلوب سيولة 
مطلوب سيولة






؟"
2025-07-26 18:51:08+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 18:50:16+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 18:48:53+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 18:46:51+00:00,"مطلوب طحين ع التطبيق 

مطلوب طحين ع التطبيق 

مطلوب طحين ع التطبيق 

مطلوب طحين ع التطبيق 

مطلوب طحين ع التطبيق"
2025-07-26 18:44:02+00:00,مطلوب رصيد جوال تطبيق
2025-07-26 18:28:12+00:00,"مطلوب واحد ارزقي يشتريلي كيسين طحين الكيسين بحدود 1000-1200ش من خانيونس ويجيبلي اياهم على زوايدة  
رزقتك 200 شيكل"
2025-07-26 18:26:42+00:00,كم مطلوب في
2025-07-26 18:05:43+00:00,مطلوب حليب اطفال نمرة 1
2025-07-26 17:54:48+00:00,مطلوب قالب فلافل صغير من الوسطى
2025-07-26 17:49:51+00:00,"مطلوب واحد ارزقي يشتريلي كيسين طحين الكيسين بحدود 1000-1200ش من خانيونس ويجيبلي اياهم على زوايدة  
رزقتك 200 شيكل"
2025-07-26 17:43:11+00:00,مطلوب طحين للبدل
2025-07-26 17:32:42+00:00,مطلوب 1400 كاش مقابل بنكي غزة النصر
2025-07-26 17:31:57+00:00,مطلوب مزيل عرق AXE
2025-07-26 17:30:01+00:00,"متوفر جوال جبار  بوكو f5
رام 12/12
يدعم ال 5g
مساحة 512 
معالج snadbragwnG2
كاميرا 64 بكسل جبارة 
شاشة 120هيرتز
90 فرم ببجي 
الجهاز ولا كسر ولا خدش بده صلاة على نبي 
مطلوب فلجهاز من الاخر 4000 شيكل  تلت تطبيق وتلتين كاش
0567044276"
2025-07-26 17:29:34+00:00,"مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص 
مطلوب مربى تين الميزان الي عندو يبعت خاص"
2025-07-26 16:56:31+00:00,مطلوب شاشه ايفون 7 عادي الي عندو يجي خاص
2025-07-26 16:56:30+00:00,مطلوب قالب فلافل صغير من الوسطى
2025-07-26 16:55:59+00:00,"مطلوب شقة للإيجار الوسطى للضرورة القصوى 
تواصل خاص"
2025-07-26 16:54:19+00:00,"مطلوب تمر للشراء كاش بسعر معقول 
او تطبيق"
2025-07-26 16:40:02+00:00,"مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق


الوسطى"
2025-07-26 16:37:35+00:00,مطلوب جوز هند ٥ك
2025-07-26 16:37:19+00:00,مطلوب قهوة حب خضرة الي موجود عنده يتواصل خاص
2025-07-26 16:36:41+00:00,"مطلوب ١٥ ك غاز ......
...
. .
."
2025-07-26 16:34:27+00:00,"مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق 
مطلوب طحين تطبيق"
2025-07-26 16:30:26+00:00,مطلوب  غاز  ............. .
2025-07-26 16:12:49+00:00,مطلوب فزبه تايقر بحاله ممتازه
2025-07-26 16:08:22+00:00,مطلوب مقابض كلاشن عضم
2025-07-26 16:06:40+00:00,مطلوب طحين سيرج عدس رز تطبيق
2025-07-26 15:59:49+00:00,"مطلوب ميس طحين 25 او 50 كيلو 
يكون حقه بسعر معقول 
الي عندو يتواصل معي 0593434105"
2025-07-26 15:51:06+00:00,مطلوب طحين عالتطبيق
2025-07-26 15:38:02+00:00,مطلوب شاشة شاومي نوت 12
2025-07-26 15:09:21+00:00,مطلوب طحين كيس 25 أو 50 بسعر كويس من تجار المقاطير 😁
2025-07-26 15:08:10+00:00,"مطلوب مواد تنظيف 
شامبو صابون او بامبرز او سوائل
للبيع التواصل خاص"
2025-07-26 15:07:24+00:00,مطلوب سيولة ضروري جدا ، مفترق بهلول النصر 0598775899
2025-07-26 15:06:12+00:00,"مطلوب حب روماني 
مطلوب حب روماني 
مطلوب حب روماني
مطلوب حب روماني 
مطلوب حب روماني 
مطلوب حب روماني 
مطلوب حب روماني"
2025-07-26 15:03:43+00:00,مطلوب سيوله محيط معسكر شاطي ورق زرق 0592089415
2025-07-26 15:02:44+00:00,مطلوب سيوله زرق معسكر شاطي مطلوب4000شيكل
2025-07-26 14:56:38+00:00,"مطلوب جوال سامسونج او ريدمي بحدود 1500 بنكي ..
جنوب"
2025-07-26 14:55:33+00:00,مطلوب تاجر يشحن بضاعة لغزة
2025-07-26 14:50:28+00:00,"مطلوب حسابات
ببجي ✨
 تويتر انستا حقيقية ❇️🤍"
2025-07-26 14:45:19+00:00,مطلوب حساب ببجي تطبيق كامل يكون حساب فخمم
2025-07-26 14:44:10+00:00,مطلوب تاجر يشحن بضاعة لغزة
2025-07-26 14:44:09+00:00,مطلوب ايفون اكس عادي بحدود 1100تطبيق
2025-07-26 14:36:22+00:00,"مطلوب اربع بطاريات 100انبير اجداد  
ومطلوب جهاز 5كيلو من الحديثاث"
2025-07-26 14:27:39+00:00,"مطلوب حسابات
ببجي ✨
 تويتر انستا حقيقية ❇️🤍"
2025-07-26 14:21:11+00:00,مطلوب زعتر ورق
2025-07-26 14:19:43+00:00,مطلوب ايفون اكس عادي بحدود 1100تطبيق
2025-07-26 14:17:05+00:00,مطلوب جوال ايفون
2025-07-26 14:15:41+00:00,"مطلوب جوال سامسونج او ريدمي بحدود 1500 بنكي ..
جنوب"
2025-07-26 14:12:03+00:00,"مطلوب حسابات
ببجي ✨
 تويتر انستا حقيقية ❇️🤍"
2025-07-26 14:07:06+00:00,"مطلوب واحد ارزقي يشتريلي كيسين طحين الكيسين بحدود 1000-1200ش من خانيونس ويجيبلي اياهم على زوايدة  
رزقتك 200 شيكل"
2025-07-26 13:39:37+00:00,"مطلوب جوال سامسونج او ريدمي بحدود 1500 بنكي ..
جنوب"
2025-07-26 13:38:58+00:00,مطلوب طحين بنكي
2025-07-26 13:32:01+00:00,مطلوب عدس احمر وسيرج وطحنية تطبيق
2025-07-26 13:19:35+00:00,"مطلوب كيس طحين أبو 25 كيلو على التطبيق 
غزة الشمال"
2025-07-26 13:14:40+00:00,"مطلوب واحد ارزقي يشتريلي كيسين طحين الكيسين بحدود 1000-1200ش من خانيونس ويجيبلي اياهم على زوايدة  
رزقتك 200 شيكل"
2025-07-26 13:11:31+00:00,"مطلوب جوال سامسونج او ريدمي بحدود 1500 بنكي ..
جنوب"
2025-07-26 12:57:26+00:00,مطلوب جهاز منيح ب 800 كاش التواصل خاص
2025-07-26 12:43:46+00:00,"مطلوب سيوله نصيرات تواصل خاص 


مطلوب سيوله نصيرات تواصل خاص 


مطلوب سيوله نصيرات تواصل خاص"
2025-07-26 12:33:28+00:00,مطلوب في النصيرات 800 شيكل كاش مقابل 5 كيلو طحين مجانا و800 شيكل تطبيق.
